order_id,order_date,region,city,customer_lat,customer_lon,depot_id,depot_lat,depot_lon,vehicle_id_planned,priority,package_weight_kg,service_time_min,time_window_start,time_window_end,distance_km_est,traffic_factor,travel_time_min_est,delivery_duration_min_est,delivered_late,fuel_cost_est,co2_kg_est,status
ORD02960,2024-05-17,South,Kano,12.005463197769824,8.511243966710227,DEP5,12.099705069701157,8.43564157334199,VEH28,Medium,20.54,5,13:00:00,15:00:00,80.85,1.13,137.0,142.0,False,48.51,20.21,In Transit
ORD02961,2024-04-08,West,Kano,12.070603103943702,8.560276264411224,DEP3,12.185254517599374,8.475687372722096,VEH25,Low,2.39,28,07:00:00,09:00:00,87.5,1.33,174.6,202.6,False,52.5,21.88,Delivered
ORD02962,2024-04-01,East,Ibadan,7.3238967674134745,4.043948321427335,DEP1,7.378412051707412,4.127426176057665,VEH41,Medium,25.5,13,17:00:00,19:00:00,48.24,1.11,80.3,93.3,False,28.94,12.06,Delivered
ORD02963,2024-04-18,North,Lagos,6.49137505522659,3.3859402994353105,DEP4,6.505421864779427,3.1938987506494216,VEH1,Medium,13.39,5,08:00:00,10:00:00,22.89,1.41,48.4,53.4,False,13.73,5.72,Pending
ORD02964,2024-06-19,North,Ibadan,7.397273995445369,3.9997366200899456,DEP4,7.560230415099713,4.004615709010564,VEH37,High,49.14,7,16:00:00,18:00:00,32.55,0.93,45.4,52.4,False,19.53,8.14,In Transit
ORD02965,2024-02-28,East,Lagos,6.505061977598582,3.3733598829871614,DEP3,6.682544617141034,3.4031761756146706,VEH43,Medium,14.96,17,17:00:00,19:00:00,74.78,1.15,129.0,146.0,False,44.87,18.7,Delivered
ORD02966,2024-03-06,South,Ibadan,7.309926389055034,3.9623639575182503,DEP4,7.542057814722914,4.084049046990328,VEH29,Medium,29.55,5,17:00:00,19:00:00,38.95,0.86,50.2,55.2,False,23.37,9.74,Delivered
ORD02967,2024-05-17,West,Abuja,9.070429784666324,7.449015887505916,DEP3,9.020609487893203,7.2927787302206655,VEH43,High,46.6,12,09:00:00,11:00:00,82.51,1.25,154.7,166.7,False,49.51,20.63,Pending
ORD02968,2024-04-18,East,Abuja,9.003856668784103,7.3275817680812345,DEP1,8.917787836582312,7.445118666757097,VEH37,High,6.22,25,15:00:00,17:00:00,84.58,1.5,190.3,215.3,False,50.75,21.14,Pending
ORD02969,2024-05-22,South,Lagos,6.497669636941733,3.3699339693934194,DEP4,6.609066870794272,3.554061202530306,VEH25,Medium,44.76,19,07:00:00,09:00:00,7.64,0.92,10.5,29.5,False,4.58,1.91,In Transit
ORD02970,2024-04-15,West,Port Harcourt,4.866519439711558,7.0875786216064895,DEP1,4.668887437616049,7.050625832800628,VEH1,Low,39.15,15,17:00:00,19:00:00,23.44,1.41,49.6,64.6,False,14.06,5.86,Pending
ORD02971,2024-02-14,North,Kano,11.912794354964074,8.648339017013615,DEP2,12.048527559915948,8.51797973866174,VEH9,Low,36.19,26,17:00:00,19:00:00,78.67,1.45,171.1,197.1,False,47.2,19.67,In Transit
ORD02972,2024-05-30,North,Ibadan,7.351054934430853,3.984203347195991,DEP1,7.418546510773877,3.9570824277828356,VEH14,High,44.58,19,12:00:00,14:00:00,2.31,1.0,3.5,22.5,False,1.39,0.58,In Transit
ORD02973,2024-04-01,North,Port Harcourt,4.8232554479089655,6.985458652327311,DEP1,4.9787466134931035,7.108838047045206,VEH31,Medium,24.16,24,07:00:00,09:00:00,81.84,1.12,137.5,161.5,False,49.1,20.46,Delivered
ORD02974,2024-03-11,West,Kano,12.013930602386003,8.492450199110785,DEP1,11.94848021207803,8.44741618894039,VEH18,Medium,34.64,5,15:00:00,17:00:00,48.94,1.01,74.1,79.1,False,29.36,12.23,Pending
ORD02975,2024-01-17,West,Kano,11.995766467874349,8.53382597759027,DEP3,12.172234652994456,8.413489053020365,VEH26,Medium,43.34,18,10:00:00,12:00:00,52.11,1.23,96.1,114.1,True,31.27,13.03,In Transit
ORD02976,2024-01-29,West,Lagos,6.48492112418174,3.472539523358864,DEP2,6.437140383407796,3.4147511988561217,VEH32,Low,49.67,17,09:00:00,11:00:00,88.35,1.18,156.4,173.4,True,53.01,22.09,Delivered
ORD02977,2024-07-07,West,Kano,12.100274904593443,8.632173972346523,DEP5,11.885680166456725,8.554138484174324,VEH41,Medium,17.06,16,15:00:00,17:00:00,35.71,1.33,71.2,87.2,False,21.43,8.93,Delivered
ORD02978,2024-05-04,West,Abuja,9.093352585454559,7.306218542317906,DEP4,9.22747939346039,7.317318456192066,VEH17,Low,49.86,14,15:00:00,17:00:00,95.51,1.46,209.2,223.2,True,57.31,23.88,Pending
ORD02979,2024-03-23,North,Ibadan,7.439725520812795,3.8911226663367087,DEP2,7.390553097611513,3.83672105072999,VEH48,Medium,13.35,15,07:00:00,09:00:00,61.87,0.83,77.0,92.0,False,37.12,15.47,Pending
ORD02980,2024-07-18,East,Kano,12.096091713364142,8.675634634515594,DEP3,11.954507028863087,8.598068979202766,VEH36,Medium,23.57,20,08:00:00,10:00:00,88.46,1.28,169.8,189.8,False,53.08,22.11,Delivered
ORD02981,2024-05-26,North,Abuja,9.032122249484871,7.387968250893059,DEP3,9.048086390274705,7.5823340673135675,VEH31,Low,9.18,12,07:00:00,09:00:00,10.78,1.42,23.0,35.0,False,6.47,2.69,In Transit
ORD02982,2024-04-06,North,Kano,12.081537197901174,8.666247817582434,DEP3,12.006590766250223,8.655797771307785,VEH44,Medium,28.39,14,15:00:00,17:00:00,8.81,1.22,16.1,30.1,False,5.29,2.2,Pending
ORD02983,2024-01-24,North,Kano,11.90492282945122,8.556897481911419,DEP3,12.175117030349266,8.513518107854324,VEH45,High,47.02,19,14:00:00,16:00:00,26.51,1.02,40.6,59.6,False,15.91,6.63,Delivered
ORD02984,2024-02-24,North,Kano,12.02788149928771,8.644225394557859,DEP2,12.002755107201954,8.744746274877663,VEH45,Low,2.49,14,06:00:00,08:00:00,92.38,0.94,130.3,144.3,False,55.43,23.09,In Transit
ORD02985,2024-04-22,West,Abuja,9.15334774901693,7.378772635897276,DEP4,9.209602822348414,7.467266219921478,VEH28,Low,9.21,21,09:00:00,11:00:00,91.97,0.97,133.8,154.8,True,55.18,22.99,Delivered
ORD02986,2024-05-08,North,Kano,11.951028023739,8.654735779327478,DEP1,11.844549302229009,8.480714362548184,VEH7,High,25.43,27,14:00:00,16:00:00,83.39,0.9,112.6,139.6,False,50.03,20.85,Pending
ORD02987,2024-03-20,South,Lagos,6.53393364690247,3.421448118360588,DEP5,6.668638089886381,3.553426224080888,VEH6,Medium,39.34,7,07:00:00,09:00:00,65.98,1.1,108.9,115.9,False,39.59,16.5,In Transit
ORD02988,2024-05-16,West,Port Harcourt,4.7380220308376835,7.091747438505105,DEP2,5.012694921790195,7.14450423789284,VEH41,Low,1.33,30,06:00:00,08:00:00,50.63,1.23,93.4,123.4,False,30.38,12.66,Delivered
ORD02989,2024-05-20,West,Lagos,6.562334840220569,3.4231451671201416,DEP1,6.54764337648661,3.268544133093696,VEH3,High,47.14,26,12:00:00,14:00:00,70.27,0.97,102.2,128.2,False,42.16,17.57,In Transit
ORD02990,2024-03-18,South,Port Harcourt,4.780064366454054,7.1341855341260745,DEP3,4.970594074682934,7.011858575343236,VEH49,Medium,2.4,6,12:00:00,14:00:00,6.75,1.0,10.1,16.1,False,4.05,1.69,Delivered
ORD02991,2024-02-06,West,Lagos,6.5502244438677995,3.3960389270669125,DEP5,6.577931114777577,3.4661131887728427,VEH43,Low,1.44,12,18:00:00,20:00:00,12.3,1.05,19.4,31.4,False,7.38,3.08,In Transit
ORD02992,2024-02-15,South,Kano,11.933171999504317,8.50696400850891,DEP1,12.058585758398934,8.71803459099644,VEH26,Low,37.76,6,08:00:00,10:00:00,82.07,1.27,156.3,162.3,False,49.24,20.52,Pending
ORD02993,2024-04-20,East,Ibadan,7.424569064362841,3.9013557548416604,DEP3,7.574703214513666,3.820266261797555,VEH45,Low,11.12,26,11:00:00,13:00:00,30.31,1.48,67.3,93.3,False,18.19,7.58,Pending
ORD02994,2024-03-14,North,Abuja,9.17415771787078,7.4575787499413,DEP1,9.128123039423853,7.406625030073846,VEH19,Low,48.55,5,12:00:00,14:00:00,70.17,1.46,153.7,158.7,False,42.1,17.54,Pending
ORD02995,2024-03-21,North,Lagos,6.487710159895525,3.345954958453913,DEP3,6.6662898376473745,3.239141968234118,VEH21,High,47.32,23,15:00:00,17:00:00,51.73,1.45,112.5,135.5,True,31.04,12.93,Pending
ORD02996,2024-04-18,South,Port Harcourt,4.782958557745163,7.092991780827879,DEP2,4.808750048789076,7.10052145209819,VEH48,High,25.47,9,08:00:00,10:00:00,96.78,1.28,185.8,194.8,True,58.07,24.2,Pending
ORD02997,2024-01-10,North,Kano,11.952463793725263,8.673835384381018,DEP3,11.919811895262042,8.540542039720343,VEH15,High,5.56,9,08:00:00,10:00:00,90.2,1.0,135.3,144.3,False,54.12,22.55,Pending
ORD02998,2024-04-06,South,Kano,11.953983523586277,8.675952519598992,DEP1,12.124410744962013,8.44833156860775,VEH7,High,38.58,28,15:00:00,17:00:00,91.48,0.85,116.6,144.6,False,54.89,22.87,Pending
ORD02999,2024-07-13,South,Lagos,6.589442998980915,3.388684010374611,DEP3,6.59207897975152,3.376341735561975,VEH35,Medium,35.04,11,09:00:00,11:00:00,5.34,1.33,10.7,21.7,False,3.2,1.33,Pending
ORD03000,2024-06-13,South,Abuja,8.983168739571791,7.389659969549469,DEP3,8.936885997252118,7.5280297109405225,VEH12,High,16.03,17,07:00:00,09:00:00,46.5,1.1,76.7,93.7,False,27.9,11.62,Pending
ORD03001,2024-07-06,East,Abuja,9.13100039313694,7.394828871959195,DEP3,9.192083334004138,7.22800331072107,VEH27,High,9.98,14,11:00:00,13:00:00,56.05,1.46,122.7,136.7,True,33.63,14.01,In Transit
ORD03002,2024-05-08,West,Abuja,8.991451569344356,7.307216843231373,DEP3,8.939120269971141,7.455061251544063,VEH50,Medium,20.25,24,13:00:00,15:00:00,82.9,0.85,105.7,129.7,False,49.74,20.73,Pending
ORD03003,2024-03-08,West,Abuja,9.01578281736294,7.358605281092979,DEP4,9.127192034675513,7.472669076120619,VEH13,Medium,6.65,10,17:00:00,19:00:00,94.49,1.04,147.4,157.4,True,56.69,23.62,Delivered
ORD03004,2024-03-04,West,Kano,12.044833752600058,8.596741543789541,DEP4,11.891303245418843,8.730391329246165,VEH41,High,41.0,20,16:00:00,18:00:00,40.82,1.21,74.1,94.1,False,24.49,10.21,Pending
ORD03005,2024-06-18,East,Kano,11.953765139187189,8.62987032574926,DEP2,11.925810725048173,8.729531493752894,VEH40,Medium,11.26,12,11:00:00,13:00:00,3.45,0.99,5.1,17.1,False,2.07,0.86,Pending
ORD03006,2024-06-25,South,Kano,11.940410497291898,8.593557287944986,DEP4,11.883681316662631,8.697175948287798,VEH26,Medium,12.45,15,15:00:00,17:00:00,71.28,1.2,128.3,143.3,False,42.77,17.82,In Transit
ORD03007,2024-07-14,West,Port Harcourt,4.912849971294377,7.1497801954018465,DEP2,4.963410433326932,7.153793347719501,VEH24,Low,19.63,25,14:00:00,16:00:00,75.82,1.47,167.2,192.2,True,45.49,18.95,In Transit
ORD03008,2024-03-17,North,Port Harcourt,4.720275515079089,7.057382940039548,DEP3,4.702799321755374,7.07295052634754,VEH31,Medium,23.59,12,09:00:00,11:00:00,58.43,1.19,104.3,116.3,False,35.06,14.61,Delivered
ORD03009,2024-02-10,East,Kano,12.094221407833713,8.602337221786948,DEP4,12.140692835249947,8.519828114720339,VEH50,Medium,22.19,29,12:00:00,14:00:00,48.1,1.0,72.2,101.2,False,28.86,12.03,In Transit
ORD03010,2024-03-27,South,Abuja,9.05245805229559,7.418302615893355,DEP5,9.108575105321812,7.453174137829392,VEH38,High,17.91,27,17:00:00,19:00:00,32.95,1.23,60.8,87.8,False,19.77,8.24,Pending
ORD03011,2024-05-21,East,Ibadan,7.304072349685505,3.897606308706428,DEP2,7.194351094781198,3.776044341038432,VEH10,Medium,12.55,11,17:00:00,19:00:00,3.91,0.97,5.7,16.7,False,2.35,0.98,In Transit
ORD03012,2024-05-31,South,Port Harcourt,4.8465952646124055,6.962021415693787,DEP3,4.790294671117857,7.21504351476782,VEH7,Medium,39.67,20,07:00:00,09:00:00,31.93,1.45,69.4,89.4,False,19.16,7.98,In Transit
ORD03013,2024-02-20,South,Port Harcourt,4.781529299349545,6.964303099267513,DEP3,5.013222382707245,7.197809010875669,VEH18,Low,23.56,26,10:00:00,12:00:00,67.3,1.27,128.2,154.2,False,40.38,16.82,In Transit
ORD03014,2024-07-10,West,Ibadan,7.316396446146093,3.8870097266307266,DEP2,7.365332281340731,4.111629256055079,VEH43,High,0.99,5,12:00:00,14:00:00,78.69,0.84,99.1,104.1,False,47.21,19.67,In Transit
ORD03015,2024-02-07,East,Ibadan,7.373144422976624,3.974574566614695,DEP5,7.452203706832987,3.7703917054463645,VEH31,High,21.22,25,09:00:00,11:00:00,59.22,0.85,75.5,100.5,False,35.53,14.8,Delivered
ORD03016,2024-04-16,North,Lagos,6.451418911319062,3.411929797900808,DEP3,6.533055278636261,3.243931464507316,VEH15,High,26.99,21,07:00:00,09:00:00,91.44,0.81,111.1,132.1,True,54.86,22.86,Delivered
ORD03017,2024-06-26,West,Abuja,9.105026754697171,7.313330086921068,DEP1,8.87907977718588,7.258861795464254,VEH2,Low,21.43,5,13:00:00,15:00:00,80.63,1.0,120.9,125.9,False,48.38,20.16,In Transit
ORD03018,2024-04-07,North,Abuja,9.101634642477752,7.3808313275910615,DEP4,8.970232716786402,7.404298845713144,VEH45,Low,39.97,29,18:00:00,20:00:00,83.58,1.39,174.3,203.3,True,50.15,20.89,Pending
ORD03019,2024-05-17,West,Kano,11.969911562510996,8.650591212943151,DEP4,11.887071382043564,8.687270040497154,VEH36,High,47.45,5,14:00:00,16:00:00,3.35,1.11,5.6,10.6,False,2.01,0.84,In Transit
ORD03020,2024-05-26,South,Kano,12.031754197682801,8.63225515409751,DEP1,11.872635103307681,8.780773310095437,VEH9,Low,30.96,14,12:00:00,14:00:00,18.11,0.81,22.0,36.0,False,10.87,4.53,Delivered
ORD03021,2024-07-19,West,Kano,12.058852839757956,8.507840947889093,DEP4,11.858620368428095,8.621832010742278,VEH12,Medium,30.37,25,10:00:00,12:00:00,69.31,1.08,112.3,137.3,False,41.59,17.33,Delivered
ORD03022,2024-06-11,South,Ibadan,7.432279733793365,4.0418717199231775,DEP4,7.285937977231954,4.028211446615178,VEH45,Medium,46.46,16,18:00:00,20:00:00,69.26,1.28,133.0,149.0,False,41.56,17.32,Pending
ORD03023,2024-01-28,West,Ibadan,7.322254513817041,3.9540260400639387,DEP2,7.402509137441832,4.027051824982381,VEH48,High,49.84,30,15:00:00,17:00:00,5.3,0.85,6.8,36.8,False,3.18,1.32,In Transit
ORD03024,2024-02-25,West,Lagos,6.439990013886184,3.4277958268977913,DEP5,6.378941518044303,3.4281807497961383,VEH17,High,16.57,26,07:00:00,09:00:00,46.82,0.95,66.7,92.7,False,28.09,11.71,Pending
ORD03025,2024-06-13,West,Abuja,9.149721312260908,7.415830064832606,DEP4,9.2543253054329,7.428438499881732,VEH46,Medium,6.63,23,13:00:00,15:00:00,18.75,1.49,41.9,64.9,True,11.25,4.69,In Transit
ORD03026,2024-06-21,North,Port Harcourt,4.860713039466173,6.959655750005818,DEP4,4.897112402013866,7.014669218723845,VEH44,High,15.71,12,09:00:00,11:00:00,17.1,1.39,35.7,47.7,False,10.26,4.28,Delivered
ORD03027,2024-01-09,North,Lagos,6.43716827579782,3.3371670924759282,DEP4,6.446953157530282,3.2435621135854,VEH7,Low,25.66,16,18:00:00,20:00:00,3.15,1.01,4.8,20.8,False,1.89,0.79,Pending
ORD03028,2024-04-12,South,Lagos,6.611125888806613,3.341305913868401,DEP5,6.468583754842701,3.3684660192936287,VEH39,Medium,28.3,28,15:00:00,17:00:00,81.25,0.93,113.3,141.3,True,48.75,20.31,Pending
ORD03029,2024-02-27,South,Abuja,9.15084927543851,7.450109871428778,DEP3,9.165560133864622,7.233321829485854,VEH18,Low,1.57,20,16:00:00,18:00:00,60.21,1.4,126.4,146.4,False,36.13,15.05,In Transit
ORD03030,2024-06-24,East,Abuja,9.093388292828127,7.341246973089106,DEP5,8.912707959179684,7.478438581127094,VEH7,Medium,36.23,6,15:00:00,17:00:00,18.91,0.82,23.3,29.3,False,11.35,4.73,Delivered
ORD03031,2024-01-23,North,Kano,11.983856702644639,8.608443740426605,DEP1,12.084600963826876,8.715878003661162,VEH28,Medium,30.72,24,09:00:00,11:00:00,12.87,1.28,24.7,48.7,True,7.72,3.22,In Transit
ORD03032,2024-01-24,North,Ibadan,7.474335328578976,4.028116916919481,DEP4,7.526167563707806,3.8678680613433363,VEH1,Medium,37.66,23,16:00:00,18:00:00,85.41,1.27,162.7,185.7,False,51.25,21.35,Delivered
ORD03033,2024-07-16,North,Lagos,6.474512351313596,3.4699667943749914,DEP1,6.50472776458347,3.2311222234663517,VEH20,High,5.93,10,06:00:00,08:00:00,65.46,1.11,109.0,119.0,False,39.28,16.36,Delivered
ORD03034,2024-04-16,North,Port Harcourt,4.734496775035793,7.097872914431219,DEP4,4.935330066903448,7.139966252314581,VEH35,Low,10.51,28,07:00:00,09:00:00,69.6,0.81,84.6,112.6,False,41.76,17.4,Delivered
ORD03035,2024-03-04,East,Lagos,6.485422427935682,3.358964306281509,DEP2,6.6584987795542006,3.3353577492277617,VEH8,Low,1.06,13,14:00:00,16:00:00,36.53,1.15,63.0,76.0,False,21.92,9.13,In Transit
ORD03036,2024-05-21,East,Kano,12.092000957334555,8.68010686075791,DEP2,11.874549615288565,8.465958616695781,VEH4,Low,8.59,15,09:00:00,11:00:00,79.31,0.8,95.2,110.2,True,47.59,19.83,Pending
ORD03037,2024-05-24,North,Port Harcourt,4.741035439638376,7.05739192632882,DEP4,4.714624826754706,6.886742583295705,VEH38,Low,18.31,11,14:00:00,16:00:00,28.87,1.16,50.2,61.2,False,17.32,7.22,Pending
ORD03038,2024-05-03,North,Kano,12.098046718766039,8.516760927362984,DEP1,11.951290681933639,8.764694007148991,VEH32,Low,43.91,11,08:00:00,10:00:00,40.64,1.29,78.6,89.6,False,24.38,10.16,Pending
ORD03039,2024-06-23,East,Ibadan,7.295071402716269,3.9895082111087232,DEP1,7.566643091793897,3.961995261133677,VEH9,Medium,25.18,19,16:00:00,18:00:00,20.36,1.24,37.9,56.9,False,12.22,5.09,Pending
ORD03040,2024-05-22,North,Ibadan,7.395587456155783,3.97738661189515,DEP3,7.187933314673889,3.9664893953396296,VEH6,Low,29.95,9,14:00:00,16:00:00,22.34,0.95,31.8,40.8,False,13.4,5.58,Delivered
ORD03041,2024-03-22,South,Kano,11.95744363370219,8.634244318345448,DEP4,12.044706425412949,8.730205058447122,VEH45,Low,15.14,29,15:00:00,17:00:00,91.38,1.32,180.9,209.9,False,54.83,22.84,In Transit
ORD03042,2024-05-10,East,Port Harcourt,4.7946023340027395,6.9688524131250915,DEP4,4.718393464994993,7.232507286885941,VEH25,Medium,15.86,18,09:00:00,11:00:00,34.33,0.93,47.9,65.9,False,20.6,8.58,Pending
ORD03043,2024-01-21,North,Ibadan,7.438870120227754,3.9021288460484556,DEP4,7.309603299347542,3.9127392433726507,VEH20,High,21.97,8,16:00:00,18:00:00,42.31,1.15,73.0,81.0,False,25.39,10.58,Pending
ORD03044,2024-03-14,South,Ibadan,7.440402575923281,4.010857008148404,DEP2,7.496825253505339,3.787449935646595,VEH42,Low,40.08,8,11:00:00,13:00:00,13.78,0.89,18.4,26.4,False,8.27,3.44,Pending
ORD03045,2024-06-30,South,Lagos,6.613972554326992,3.4430795689411084,DEP1,6.545364186747204,3.529188081791145,VEH22,Low,49.47,15,06:00:00,08:00:00,61.84,1.23,114.1,129.1,False,37.1,15.46,Delivered
ORD03046,2024-06-18,South,Port Harcourt,4.866485405831986,6.996227790473067,DEP4,4.682449944607519,7.153632300006029,VEH5,Medium,17.57,22,10:00:00,12:00:00,15.24,1.02,23.3,45.3,False,9.14,3.81,In Transit
ORD03047,2024-03-23,South,Abuja,9.048227373574914,7.491645531901138,DEP4,9.155683884435168,7.410942526959894,VEH48,Medium,48.46,7,06:00:00,08:00:00,90.51,1.16,157.5,164.5,True,54.31,22.63,In Transit
ORD03048,2024-05-04,North,Kano,12.083335927075396,8.572760931612532,DEP4,11.89436826614265,8.484971270728835,VEH38,High,33.28,24,17:00:00,19:00:00,51.1,1.26,96.6,120.6,False,30.66,12.78,Delivered
ORD03049,2024-04-01,West,Ibadan,7.414715192852435,3.8514645745795435,DEP4,7.1991158369391615,3.9600710906365,VEH39,Medium,9.96,21,15:00:00,17:00:00,63.99,1.19,114.2,135.2,False,38.39,16.0,Delivered
ORD03050,2024-01-15,North,Abuja,9.093652071674178,7.3590910759662025,DEP3,9.132437402511158,7.530397054594009,VEH7,High,49.9,25,17:00:00,19:00:00,84.17,1.19,150.2,175.2,False,50.5,21.04,In Transit
ORD03051,2024-03-30,West,Port Harcourt,4.754285918335992,7.0860891752239645,DEP2,4.990661514223191,6.934546615892922,VEH24,Medium,13.17,29,14:00:00,16:00:00,16.6,1.32,32.9,61.9,False,9.96,4.15,Pending
ORD03052,2024-04-24,North,Abuja,9.05781230068473,7.311139127777277,DEP4,9.226479996596112,7.421668761881027,VEH10,Medium,16.89,17,08:00:00,10:00:00,35.71,1.0,53.6,70.6,False,21.43,8.93,In Transit
ORD03053,2024-04-03,North,Port Harcourt,4.806696034478528,7.017208337697629,DEP3,4.834778521628244,7.159206900908518,VEH25,Low,33.89,20,06:00:00,08:00:00,30.86,1.17,54.2,74.2,False,18.52,7.71,Pending
ORD03054,2024-06-16,East,Kano,12.07022523198245,8.505541246948546,DEP1,11.833518906794762,8.614368027219902,VEH15,Low,32.14,17,14:00:00,16:00:00,22.72,1.32,45.0,62.0,False,13.63,5.68,In Transit
ORD03055,2024-03-07,North,Abuja,9.105752675408144,7.483257853647257,DEP5,8.944081680743414,7.499149706143204,VEH29,Low,4.64,5,06:00:00,08:00:00,57.4,1.19,102.5,107.5,False,34.44,14.35,In Transit
ORD03056,2024-05-18,North,Port Harcourt,4.793277008929348,7.118714229533714,DEP3,4.617348257914405,7.057871760759409,VEH49,Low,11.25,20,08:00:00,10:00:00,74.86,0.83,93.2,113.2,False,44.92,18.71,Pending
ORD03057,2024-04-14,South,Port Harcourt,4.881910937636316,7.11741844534139,DEP2,4.948746404961401,6.910827410693068,VEH33,High,31.71,8,07:00:00,09:00:00,3.41,1.39,7.1,15.1,False,2.05,0.85,Delivered
ORD03058,2024-02-05,South,Abuja,9.121095038701723,7.404830746179851,DEP2,9.168736573238647,7.236329638660709,VEH36,Low,26.67,10,08:00:00,10:00:00,30.55,1.48,67.8,77.8,False,18.33,7.64,In Transit
ORD03059,2024-05-17,East,Lagos,6.59582359012478,3.4258551391667953,DEP4,6.697899054099893,3.3179373218261894,VEH21,Low,45.09,21,09:00:00,11:00:00,33.87,1.31,66.6,87.6,False,20.32,8.47,Delivered
ORD03060,2024-06-01,East,Ibadan,7.42478338235529,3.8506699752908187,DEP1,7.321923879311279,3.754773068963399,VEH1,Medium,49.86,7,06:00:00,08:00:00,13.98,1.18,24.7,31.7,False,8.39,3.5,Delivered
ORD03061,2024-04-25,North,Kano,12.060311247752528,8.53215272045218,DEP2,11.996221067238189,8.63487150436846,VEH24,Low,8.43,27,07:00:00,09:00:00,78.3,1.01,118.6,145.6,False,46.98,19.57,In Transit
ORD03062,2024-07-17,East,Lagos,6.466604615267768,3.390857749287483,DEP2,6.488525451057175,3.5473143778545673,VEH21,Medium,44.06,9,08:00:00,10:00:00,49.37,1.05,77.8,86.8,False,29.62,12.34,Delivered
ORD03063,2024-02-03,North,Ibadan,7.342603596326254,3.9005127246163016,DEP4,7.3953191414849915,4.068991441893817,VEH19,Low,15.88,25,17:00:00,19:00:00,20.63,1.13,35.0,60.0,False,12.38,5.16,In Transit
ORD03064,2024-05-22,North,Port Harcourt,4.729406883359533,7.090055801225942,DEP5,4.822943306520774,7.048349923189142,VEH49,Medium,15.37,21,09:00:00,11:00:00,90.66,0.86,117.0,138.0,True,54.4,22.66,Delivered
ORD03065,2024-01-19,North,Lagos,6.598364801777406,3.3545410404831846,DEP3,6.676649406390009,3.4707045833329535,VEH7,High,5.66,14,17:00:00,19:00:00,83.49,1.28,160.3,174.3,False,50.09,20.87,Pending
ORD03066,2024-01-20,East,Kano,11.90866038258307,8.518640536421934,DEP2,12.056451222334278,8.656940201152114,VEH49,High,37.46,29,07:00:00,09:00:00,72.58,1.26,137.2,166.2,False,43.55,18.14,In Transit
ORD03067,2024-04-30,West,Kano,12.055447780349285,8.606917141178476,DEP4,11.906516554209782,8.756850645492287,VEH19,High,1.4,25,08:00:00,10:00:00,37.92,1.31,74.5,99.5,False,22.75,9.48,Pending
ORD03068,2024-06-13,South,Lagos,6.509831208229935,3.2841668814960028,DEP1,6.350792361246485,3.4386549476553157,VEH25,Low,48.26,29,11:00:00,13:00:00,56.08,1.15,96.7,125.7,False,33.65,14.02,Delivered
ORD03069,2024-06-21,South,Lagos,6.488065042611254,3.330538134773213,DEP4,6.332793992702514,3.2883819470561884,VEH36,High,22.73,29,07:00:00,09:00:00,21.4,0.86,27.6,56.6,False,12.84,5.35,Pending
ORD03070,2024-06-18,West,Abuja,9.12004557345092,7.477524053813614,DEP3,9.251208827874834,7.4457994913987955,VEH16,High,3.11,17,15:00:00,17:00:00,74.6,0.88,98.5,115.5,False,44.76,18.65,In Transit
ORD03071,2024-05-21,East,Kano,12.036149623537565,8.647773167149577,DEP3,12.092545884330589,8.772653522304452,VEH32,Medium,37.04,23,15:00:00,17:00:00,69.93,0.98,102.8,125.8,False,41.96,17.48,Pending
ORD03072,2024-07-13,East,Ibadan,7.462453737287181,3.8829087741588335,DEP2,7.539458644589251,3.872065017338364,VEH37,High,6.94,5,12:00:00,14:00:00,83.01,0.8,99.6,104.6,False,49.81,20.75,In Transit
ORD03073,2024-06-12,North,Ibadan,7.443917663536166,3.8994623684091954,DEP3,7.531388509102249,4.023591672896631,VEH23,Low,33.48,21,15:00:00,17:00:00,37.8,0.84,47.6,68.6,False,22.68,9.45,In Transit
ORD03074,2024-04-06,North,Lagos,6.590414619641115,3.3133807590353057,DEP1,6.4733034567579,3.419341874203633,VEH25,Medium,24.37,18,13:00:00,15:00:00,21.47,0.9,29.0,47.0,False,12.88,5.37,In Transit
ORD03075,2024-04-05,West,Kano,11.926849254450058,8.664501576299841,DEP1,11.814823819624534,8.782705703839959,VEH6,Medium,10.33,15,08:00:00,10:00:00,12.81,1.2,23.1,38.1,False,7.69,3.2,Pending
ORD03076,2024-04-17,North,Abuja,8.99249719158814,7.419090652632719,DEP3,9.216750657925445,7.21775920858697,VEH38,High,40.09,6,08:00:00,10:00:00,40.66,0.91,55.5,61.5,False,24.4,10.16,Delivered
ORD03077,2024-05-11,East,Lagos,6.459619296053492,3.462952908738845,DEP2,6.368642300776266,3.525913114846263,VEH31,High,27.44,17,15:00:00,17:00:00,5.83,1.13,9.9,26.9,False,3.5,1.46,Delivered
ORD03078,2024-04-11,East,Ibadan,7.440989902895261,3.99224055752782,DEP3,7.373012967073888,4.091019951878486,VEH20,Medium,6.46,29,13:00:00,15:00:00,91.17,1.39,190.1,219.1,False,54.7,22.79,Pending
ORD03079,2024-01-03,East,Kano,12.043855365131447,8.65547754842575,DEP2,12.019726202737067,8.661964971639067,VEH16,High,28.25,9,10:00:00,12:00:00,36.83,1.2,66.3,75.3,False,22.1,9.21,In Transit
